#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime
TA|H24K|65.8371|-147.8781|814.0|Noodor Dome, AK, USA|2015-05-27T00:00:00|2019-10-03T23:59:59
TA|H25A|44.621498|-103.598099|942.0|Fruitdale, SD, USA|2009-06-19T00:00:00|2011-08-23T23:59:59
TA|H25K|66.267|-145.8197|144.0|Birch Creek, AK, USA|2016-07-21T00:00:00|2016-11-11T23:59:59
TA|H25L|66.267|-145.8187|144.0|Birch Creek, AK, USA|2016-11-12T00:00:00|2021-06-09T23:59:59
TA|H26A|44.616798|-102.773903|879.0|Fairpoint, SD, USA|2009-06-20T00:00:00|2011-06-02T23:59:59
TA|H27A|44.6329|-102.077499|748.0|Howes, SD, USA|2009-06-10T00:00:00|2011-05-27T23:59:59
TA|H27K|66.2305|-141.5265|786.0|Steamboat Mountain, AK, USA|2016-07-25T00:00:00|2021-06-10T23:59:59
TA|H28A|44.675098|-101.020599|642.0|Mission Ridge, SD, USA|2009-06-12T00:00:00|2011-05-07T23:59:59
TA|H29A|44.626099|-100.212502|548.0|Onida, SD, USA|2009-09-11T00:00:00|2011-06-30T23:59:59
TA|H29M|66.2191|-138.3689|480.0|Whitestone, YT, CAN|2017-08-16T00:00:00|2021-07-18T23:59:59
TA|H31A|44.4795|-98.477203|415.0|Wolsey, SD, USA|2010-08-22T00:00:00|2012-06-07T23:59:59
TA|H31M|65.8052|-134.3426|642.0|Peel River, Yukon, CAN|2017-07-15T00:00:00|2021-07-21T23:59:59
TA|H32A|44.504101|-97.436302|573.0|Carlson Farm, Erwin, SD, USA|2010-07-31T00:00:00|2012-07-21T23:59:59
TA|H33A|44.681198|-96.743401|584.0|Prehn Over North, Clear Lake, SD, USA|2010-07-30T00:00:00|2012-06-11T23:59:59
TA|H34A|44.667301|-95.777|329.0|Spellman Lake, Hanley Falls, MN, USA|2010-07-24T00:00:00|2012-06-06T23:59:59
TA|H35A|44.698502|-94.8311|345.0|Sunnyside Ranch, Fairfax, MN, USA|2010-09-26T00:00:00|2012-09-10T23:59:59
TA|H36A|44.577499|-93.928101|311.0|Jessenland, Henderson, MN, USA|2010-09-29T00:00:00|2012-09-10T23:59:59
TA|H37A|44.5812|-92.918098|321.0|Dierke Farm, Cannon Falls, MN, USA|2010-09-27T00:00:00|2012-09-10T23:59:59
TA|H38A|44.675301|-92.281998|333.0|Maiden Rock, WI, USA|2011-08-13T00:00:00|2013-06-06T23:59:59
TA|H39A|44.679699|-91.283302|345.0|Augusta, WI, USA|2011-08-12T00:00:00|2013-06-06T23:59:59
TA|H40A|44.622002|-90.390503|372.0|Chili, WI, USA|2011-08-05T00:00:00|2013-06-08T23:59:59
TA|H41A|44.616402|-89.653397|348.0|Junction City, WI, USA|2011-08-11T00:00:00|2013-06-08T23:59:59
TA|H42A|44.509102|-88.531097|244.0|Shiocton, WI, USA|2011-09-30T00:00:00|2013-06-13T23:59:59
TA|H43A|44.4697|-87.770401|274.0|Windswept, Luxemburg, WI, USA|2011-10-06T00:00:00|2013-11-27T23:59:59
TA|H45A|44.623199|-86.043999|242.0|Beulah, MI, USA|2012-11-09T00:00:00|2014-07-14T23:59:59
TA|H46A|44.5397|-85.2034|329.0|Fife Lake, MI, USA|2012-11-08T00:00:00|2014-06-27T23:59:59
TA|H47A|44.5994|-84.2062|356.0|Mio, MI, USA|2012-11-08T00:00:00|2014-07-17T23:59:59
TA|H48A|44.7006|-83.324898|244.0|Harrisville, MI, USA|2012-11-07T00:00:00|2014-06-23T23:59:59
TA|H52A|44.6422|-79.888802|209.0|Wyevale, ON, CAN|2012-11-16T00:00:00|2014-08-03T23:59:59
TA|H53A|44.573601|-78.583199|292.0|Bobcaygeon, ON, CAN|2013-07-21T00:00:00|2015-06-24T23:59:59
TA|H55A|44.550499|-77.182999|182.0|Tweed, ON, CAN|2012-11-16T00:00:00|2014-09-25T23:59:59
TA|H56A|44.592999|-76.259399|137.0|Elgin, ON, CAN|2012-11-17T00:00:00|2014-09-27T23:59:59
TA|H57A|44.462399|-75.390503|132.0|Richville, NY, USA|2013-08-25T00:00:00|2015-08-10T23:59:59
TA|H58A|44.417599|-74.179802|537.0|Gabriels, NY, USA|2013-08-25T00:00:00|2015-08-17T23:59:59
TA|H59A|44.6455|-73.690498|355.0|Cadyville, NY, USA|2013-08-24T00:00:00|2015-08-16T23:59:59
TA|H60A|44.5606|-72.698601|459.0|Morristown, VT, USA|2013-09-21T00:00:00|2015-08-24T23:59:59
TA|H61A|44.523899|-71.927101|462.0|Lyndonville, VT, USA|2013-09-21T00:00:00|2015-08-27T23:59:59
TA|H62A|44.574299|-71.155899|381.0|Milan, NH, USA|2013-09-19T00:00:00|2015-08-31T23:59:59
TA|H63A|44.661598|-70.035301|109.0|New Sharon, ME, USA|2013-09-20T00:00:00|2015-08-31T23:59:59
TA|H64A|44.641201|-69.220299|158.0|Troy, ME, USA|2013-09-18T00:00:00|2015-09-05T23:59:59
TA|H65A|44.696098|-68.246902|98.0|Eastbrook, ME, USA|2013-09-16T00:00:00|2015-09-03T23:59:59
TA|H66A|44.7859|-67.311501|55.0|Whiting, ME, USA|2013-09-25T00:00:00|2015-09-03T23:59:59
TA|HARP|62.3987|-145.1568|581.0|HAARP, Gakona, AK, USA|2015-04-22T00:00:00|2020-03-17T23:59:59
TA|HAST|36.388699|-121.551399|542.0|UC Hastings Reserve, Carmel Valley, CA, USA|2004-07-19T00:00:00|2007-09-02T23:59:59
TA|HATC|40.816101|-121.461197|1013.0|Hat Creek Radio Observatory, Hat Creek, CA, USA|2005-05-19T00:00:00|2007-09-07T23:59:59
TA|HDA|64.409103|-146.948196|437.0|Harding Lake, AK, USA|2012-10-01T00:00:00|2014-10-23T23:59:59
TA|HELL|36.680099|-119.022797|1145.0|Mitchell Peak, Miramonte, CA, USA|2005-02-11T00:00:00|2007-10-14T23:59:59
TA|I02A|44.003502|-123.829903|170.1|Mapleton, OR, USA|2005-11-18T00:00:00|2008-01-22T23:59:59
TA|I02D|44.1059|-123.846901|109.0|Swisshome, OR, USA|2010-08-07T00:00:00|2015-10-22T23:59:59
TA|I02E|44.1077|-123.847298|117.0|Swisshome, OR, USA|2015-10-24T00:00:00|2016-09-30T23:59:59
TA|I03A|43.972599|-123.277702|205.7|Eugene, OR, USA|2005-11-18T00:00:00|2008-01-20T23:59:59
TA|I03D|43.697201|-123.348701|140.0|Drain, OR, USA|2009-11-03T00:00:00|2016-09-30T23:59:59
TA|I04A|43.794102|-122.411301|731.0|Tendick Farm, Oakridge, OR, USA|2006-11-03T00:00:00|2016-09-30T23:59:59
TA|I05A|44.162601|-121.267502|1011.0|Bend, OR, USA|2004-07-21T00:00:00|2008-01-30T23:59:59
TA|I05D|44.3386|-121.3395|811.0|Terrebonne, OR, USA|2009-10-20T00:00:00|2016-09-30T23:59:59
TA|I06A|43.943699|-120.210701|1296.9|Prineville, OR, USA|2006-02-02T00:00:00|2008-04-09T23:59:59
TA|I07A|44.082001|-119.504204|1293.0|Izee, OR, USA|2006-07-21T00:00:00|2009-01-08T23:59:59
TA|I08A|43.9104|-118.569199|1189.0|Drewsey, OR, USA|2006-07-23T00:00:00|2008-04-06T23:59:59
TA|I09A|43.973301|-117.7407|950.0|Lost Marbles Ranch, Westfall, OR, USA|2006-07-27T00:00:00|2008-07-11T23:59:59
TA|I10A|44.085999|-116.802902|782.0|Payette, ID, USA|2006-10-26T00:00:00|2008-07-19T23:59:59
TA|I11A|43.912102|-115.957802|1288.0|Placerville, ID, USA|2006-11-16T00:00:00|2008-07-21T23:59:59
TA|I12A|43.794498|-115.132797|1849.0|Atlanta, ID, USA|2007-07-28T00:00:00|2009-07-28T23:59:59
TA|I13A|43.9146|-114.116898|2104.0|Wildhorse Creek, Mackay, ID, USA|2007-01-10T00:00:00|2009-06-03T23:59:59
TA|I14A|43.9286|-113.451797|1897.0|Mackay, ID, USA|2007-08-13T00:00:00|2009-08-13T23:59:59
TA|I15A|43.999699|-112.485001|1470.0|Monteview, ID, USA|2007-08-14T00:00:00|2009-06-05T23:59:59
TA|I16A|43.875599|-111.486801|1744.0|Newdale, ID, USA|2007-08-15T00:00:00|2009-09-17T23:59:59
TA|I17A|43.919998|-110.575897|2134.0|Pilgram Creek (NPS), Teton National Park, WY, USA|2007-09-19T00:00:00|2010-06-09T23:59:59
TA|I17K|63.8864|-160.695|105.0|Unalakleet, AK, USA|2017-06-09T00:00:00|2021-05-16T23:59:59
TA|I18A|43.701302|-109.817101|2322.0|Diamond G Ranch, Dubois, WY, USA|2007-10-26T00:00:00|2009-09-18T23:59:59
TA|I19A|44.036301|-108.994301|1982.0|Meeteetse, WY, USA|2008-08-12T00:00:00|2010-09-14T23:59:59
TA|I20A|43.9496|-108.128304|1342.0|Worland, WY, USA|2008-07-27T00:00:00|2010-09-13T23:59:59
TA|I20K|64.7962|-154.4783|75.0|Naaghedeneel ne tl'uh kk'aat, AK, USA|2017-06-10T00:00:00|2021-05-18T23:59:59
TA|I21A|43.812199|-107.292|1639.0|Big Trails, Ten Sleep, WY, USA|2008-07-29T00:00:00|2010-09-13T23:59:59
TA|I21K|65.18|-151.9822|248.0|Tanana, AK, USA|2015-05-31T00:00:00|2019-12-01T23:59:59
TA|I22A|43.892399|-106.484001|1430.0|9 Mile Ranch, Kaycee, WY, USA|2008-10-08T00:00:00|2010-09-07T23:59:59
TA|I23A|43.960499|-105.462898|1462.0|Meade Ranch, Gillette, WY, USA|2008-10-16T00:00:00|2010-09-10T23:59:59
TA|I23K|65.1479|-149.3603|149.0|Minto, Yukon-Koyukuk, AK, USA|2014-10-03T00:00:00|2019-09-16T23:59:59
TA|I24A|43.859402|-104.626297|1338.0|Kuemmerle Ranch, Upton, WY, USA|2008-10-23T00:00:00|2010-08-16T23:59:59
TA|I25A|44.0196|-103.732399|1856.0|Rochford, SD, USA|2009-06-23T00:00:00|2011-05-28T23:59:59
TA|I26A|44.030899|-102.859596|971.0|New Underwood, SD, USA|2009-06-18T00:00:00|2011-05-08T23:59:59
TA|I26K|65.3064|-143.1541|338.0|Coal Creek Mining Camp, AK, USA|2015-09-12T00:00:00|2019-09-16T23:59:59
TA|I27A|44.069|-102.052498|867.0|Quinn, SD, USA|2009-06-17T00:00:00|2011-05-08T23:59:59
TA|I27K|65.6035|-141.6153|874.0|Kandik River, AK, USA|2016-07-26T00:00:00|2019-10-03T23:59:59
TA|I28A|43.999599|-101.169197|655.0|Midland, SD, USA|2009-06-13T00:00:00|2011-05-27T23:59:59
TA|I28M|65.4483|-139.9355|1188.0|Miner Creek, YT, CAN|2017-07-12T00:00:00|2021-07-22T23:59:59
TA|I29A|44.0215|-100.303398|592.0|Vivian, Onida, SD, USA|2009-09-11T00:00:00|2011-06-30T23:59:59
TA|I29M|65.3609|-138.3063|602.0|Ogilvie Camp, Yukon, CA|2015-10-20T00:00:00|2021-07-17T23:59:59
TA|I30A|43.914299|-99.426201|549.0|Oacoma, SD, USA|2009-09-16T00:00:00|2011-07-11T23:59:59
TA|I30M|65.2225|-136.3767|1399.0|Mount Dempster, Yukon, CAN|2017-07-14T00:00:00|2021-07-18T23:59:59
TA|I31A|44.029701|-98.535202|469.0|Royce, Wessington Springs, SD, USA|2010-07-25T00:00:00|2012-06-08T23:59:59
TA|I32A|44.0271|-97.464302|493.0|Karley and Nick, Howard, SD, USA|2010-07-26T00:00:00|2012-06-06T23:59:59
TA|I33A|44.047501|-96.798897|509.0|Coleman, SD, USA|2010-08-01T00:00:00|2012-06-06T23:59:59
TA|I34A|44.0392|-95.860001|509.0|Hadley, MN, USA|2010-07-27T00:00:00|2012-05-22T23:59:59
TA|I35A|43.856499|-94.982903|428.0|Creekview Farms, Bingham Lake, MN, USA|2010-07-28T00:00:00|2012-05-22T23:59:59
TA|I36A|44.0191|-94.014297|307.0|Fitzsimmons Farm, Good Thunder, MN, USA|2010-09-20T00:00:00|2012-09-12T23:59:59
TA|I37A|44.014801|-93.400299|371.0|Lemond, Waseca, MN, USA|2010-10-09T00:00:00|2012-09-10T23:59:59
TA|I38A|44.040501|-92.330597|390.0|Scanlan Farm, Eyota, MN, USA|2010-10-08T00:00:00|2012-09-08T23:59:59
TA|I39A|43.854301|-91.523102|393.0|Houston, MN, USA|2011-08-09T00:00:00|2013-06-05T23:59:59
TA|I40A|43.891602|-90.617699|419.0|Norwalk, WI, USA|2011-08-04T00:00:00|2013-06-05T23:59:59
TA|I41A|44.0592|-89.869698|289.0|Arkdale, WI, USA|2011-08-03T00:00:00|2013-11-09T23:59:59
TA|I42A|43.8908|-88.913399|298.0|Draeger Farm, Ripon, WI, USA|2011-09-28T00:00:00|2013-11-27T23:59:59
TA|I43A|43.884399|-88.146004|299.0|Langenfeld Brothers Farm, Elkhart Lake, WI, USA|2011-10-11T00:00:00|2013-06-03T23:59:59
TA|I45A|44.036098|-86.234802|215.0|Fountain, MI, USA|2012-11-05T00:00:00|2014-07-14T23:59:59
TA|I46A|43.941101|-85.447197|359.0|Reed City, MI, USA|2012-11-05T00:00:00|2014-07-12T23:59:59
TA|I47A|44.019299|-84.509598|269.0|Gladwin, MI, USA|2012-11-06T00:00:00|2014-07-06T23:59:59
TA|I48A|44.187302|-83.702202|192.0|Sherman Twp, MI, USA|2012-11-06T00:00:00|2014-06-23T23:59:59
TA|I49A|43.939999|-82.8246|217.0|Point Hope, MI, USA|2012-10-17T00:00:00|2014-06-29T23:59:59
TA|I51A|43.8036|-81.023102|376.0|Listowel, ON, CAN|2012-11-29T00:00:00|2015-05-19T23:59:59
TA|I52A|44.068001|-80.177002|505.0|Shelburne, ON, CAN|2012-11-17T00:00:00|2014-08-08T23:59:59
TA|I53A|43.823799|-79.591202|195.0|Kortright Cn Earth Rangers Ctr, Woodbridge, ON, CA|2012-11-28T00:00:00|2014-08-06T23:59:59
TA|I55A|44.216099|-77.681702|132.0|Frankford, ON, CAN|2012-11-15T00:00:00|2014-09-26T23:59:59
TA|I57A|43.937698|-75.659897|321.0|Carthage, NY, USA|2013-08-26T00:00:00|2015-08-24T23:59:59
TA|I58A|43.690102|-74.973297|599.0|Old Forge, NY, USA|2013-08-26T00:00:00|2015-08-12T23:59:59
TA|I59A|43.7957|-73.874397|390.0|Olmsteadville, NY, USA|2013-09-18T00:00:00|2015-08-25T23:59:59
TA|I60A|43.844002|-73.291603|101.0|Shoreham, VT, USA|2013-09-20T00:00:00|2015-09-27T23:59:59
TA|I61A|43.932301|-72.208298|287.0|Oroboro, Fairlee, VT, USA|2013-09-20T00:00:00|2015-08-28T23:59:59
TA|I62A|43.874298|-71.335899|264.0|Tamworth, NH, USA|2013-09-07T00:00:00|2015-09-22T23:59:59
TA|I63A|44.050499|-70.580902|177.0|Otisfield, ME, USA|2013-09-27T00:00:00|2015-09-17T23:59:59
TA|I64A|43.919701|-69.634697|17.0|Boothbay, ME, USA|2013-09-26T00:00:00|2015-09-07T23:59:59
TA|J01D|43.1614|-123.931396|131.0|Myrtle Point, OR, USA|2010-08-06T00:00:00|2012-10-03T23:59:59
TA|J01E|43.161499|-123.931396|128.0|Myrtle Point, OR, USA|2012-10-10T00:00:00|2016-09-30T23:59:59
TA|J02A|43.365398|-123.574699|136.2|Umpqua, OR, USA|2005-11-16T00:00:00|2007-11-29T23:59:59
TA|J03A|43.3717|-122.9646|292.0|Ideyld Park, OR, USA|2005-12-15T00:00:00|2007-10-31T23:59:59
TA|J04A|43.240601|-122.109299|1952.0|Umpqua National Forest, Toketee, OR, USA|2006-10-31T00:00:00|2007-10-30T23:59:59
TA|J04D|43.240501|-122.109299|1948.0|Umpqua National Forest, Toketee, OR, USA|2009-10-09T00:00:00|2016-09-30T23:59:59
TA|J05A|43.284302|-121.235703|1540.0|Fort Rock, OR, USA|2006-07-18T00:00:00|2007-11-02T23:59:59
TA|J05D|43.284801|-121.234703|1541.0|Fort Rock, OR, USA|2009-10-16T00:00:00|2016-09-30T23:59:59
TA|J06A|43.251499|-120.152802|1407.2|Christmas Valley, OR, USA|2006-02-01T00:00:00|2008-04-10T23:59:59
TA|J07A|43.3736|-119.310501|1273.0|Hines, OR, USA|2006-06-20T00:00:00|2008-04-04T23:59:59
TA|J08A|43.358002|-118.474297|1229.0|Circle Bar Ranch, Crane, OR, USA|2006-06-28T00:00:00|2009-01-08T23:59:59
TA|J09A|43.347099|-117.754204|1303.0|Fry Pan Ranch, Harper, OR, USA|2006-08-07T00:00:00|2008-07-11T23:59:59
TA|J10A|43.427502|-116.766998|748.0|Berg Farm, Melba ID, USA|2006-11-29T00:00:00|2008-07-24T23:59:59
TA|J11A|43.4151|-115.827797|1302.0|Camas Ranch, Mayfield, ID, USA|2006-12-05T00:00:00|2009-10-12T23:59:59
TA|J12A|43.25|-115.098|1587.0|Stokes Ranch, Hill City, ID, USA|2006-12-08T00:00:00|2008-07-25T23:59:59
TA|J13A|43.3979|-114.174202|1552.0|Cove Ranch, Picabo, ID, USA|2006-12-09T00:00:00|2009-06-02T23:59:59
TA|J14A|43.323399|-113.517799|1649.0|Carey, ID, USA|2007-08-11T00:00:00|2009-06-01T23:59:59
TA|J14K|62.7492|-163.554|25.0|Nanvaranak Lake, AK, USA|2017-05-30T00:00:00|2021-05-15T23:59:59
TA|J15A|43.399799|-112.433403|1497.0|Blackfoot, ID, USA|2007-08-09T00:00:00|2009-05-09T23:59:59
TA|J16A|43.274101|-111.6119|2004.0|Bone, ID, USA|2007-07-25T00:00:00|2009-05-10T23:59:59
TA|J16K|63.2842|-160.6021|328.0|Anvik River, AK, USA|2017-06-18T00:00:00|2021-05-16T23:59:59
TA|J17A|43.3629|-110.7118|1975.0|Brown Place, Jackson, WY, USA|2007-10-25T00:00:00|2009-05-16T23:59:59
TA|J17K|63.3965|-159.0777|323.0|VABM Dome, AK, USA|2017-06-18T00:00:00|2019-10-03T23:59:59
TA|J18A|43.211201|-110.019997|2357.0|Kendall Valley, Cora, WY, USA|2007-11-05T00:00:00|2009-05-17T23:59:59
TA|J18K|63.465|-156.7154|506.0|Innoko River, AK, USA|2017-06-02T00:00:00|2021-05-09T23:59:59
TA|J19A|43.2649|-109.053101|1782.0|Crowheart, WY, USA|2008-08-08T00:00:00|2010-09-12T23:59:59
TA|J19K|63.994|-155.6214|389.0|Poorman, AK, USA|2017-06-03T00:00:00|2019-10-03T23:59:59
TA|J20A|43.3531|-108.084198|1500.0|Shoshoni, WY, USA|2008-08-09T00:00:00|2010-09-11T23:59:59
TA|J20K|64.1767|-154.1467|314.0|Nowitna River, AK, USA|2015-07-01T00:00:00|2019-10-03T23:59:59
TA|J21A|43.345901|-107.4459|1913.0|Lysite, WY, USA|2008-08-07T00:00:00|2010-09-11T23:59:59
TA|J22A|43.412601|-106.4785|1587.0|Midwest, WY, USA|2008-08-06T00:00:00|2010-09-07T23:59:59
TA|J23A|43.403599|-105.552399|1499.0|Dilts Ranch, Bill, WY, USA|2008-10-15T00:00:00|2010-09-08T23:59:59
TA|J24A|43.330502|-104.661301|1315.0|Dixon Ranch, Lance Creek, WY, USA|2008-10-25T00:00:00|2010-09-11T23:59:59
TA|J25A|43.390099|-103.802597|1220.0|Sunshine Ranch, Edgemont, SD, USA|2009-06-06T00:00:00|2011-05-10T23:59:59
TA|J25K|64.613|-145.3697|949.0|Salcha River, AK, USA|2015-08-24T00:00:00|2019-10-03T23:59:59
TA|J26A|43.312599|-103.075203|993.0|Sides Ranch, Smithwick, SD, USA|2009-07-31T00:00:00|2011-06-01T23:59:59
TA|J26K|64.565399|-143.798996|1187.0|Charley River, AK, USA|2015-08-25T00:00:00|2015-09-10T23:59:59
TA|J26L|64.5012|-143.5636|1144.0|Joseph Creek, AK, USA|2015-09-11T00:00:00|2019-10-03T23:59:59
TA|J27A|43.252602|-102.006897|1081.0|Elkhorn Farm, Martin, SD, USA|2009-08-01T00:00:00|2011-05-11T23:59:59
TA|J28A|43.423901|-101.235901|835.0|Allard Ranch, Norris, SD, USA|2009-06-02T00:00:00|2011-05-05T23:59:59
TA|J29A|43.406101|-100.325302|644.0|Okreek, SD, USA|2009-09-18T00:00:00|2011-05-05T23:59:59
TA|J29M|64.453003|-138.215805|982.0|Klondike Camp, Yukon, CA|2015-10-21T00:00:00|2017-09-21T23:59:59
TA|J29N|64.4525|-138.2164|982.0|Klondike Camp, Yukon, CA|2017-09-21T00:00:00|2021-07-17T23:59:59
TA|J30A|43.324799|-99.492203|608.0|Dallas, SD, USA|2009-09-17T00:00:00|2011-08-21T23:59:59
TA|J30M|64.5753|-136.3304|1419.0|Hart River, Yukon, CAN|2017-07-13T00:00:00|2021-07-22T23:59:59
TA|J31A|43.2915|-98.739601|491.0|Geddes, SD, USA|2010-07-31T00:00:00|2012-05-18T23:59:59
TA|J32A|43.371899|-97.847603|399.0|Parkston, SD, USA|2010-07-24T00:00:00|2012-05-21T23:59:59
TA|J33A|43.318501|-96.966698|400.0|Davis, SD, USA|2010-07-27T00:00:00|2012-05-17T23:59:59
TA|J34A|43.284401|-95.957901|432.0|George, IA, USA|2010-07-30T00:00:00|2012-05-17T23:59:59
TA|J35A|43.365501|-95.207802|457.0|Milford, IA, USA|2010-07-29T00:00:00|2012-05-16T23:59:59
TA|J36A|43.329201|-94.3395|370.0|Seneca 1, Swea City, IA, USA|2010-10-07T00:00:00|2012-09-16T23:59:59
TA|J37A|43.310299|-93.552696|385.0|Redenius Farm, Forest, IA, USA|2010-10-06T00:00:00|2012-09-10T23:59:59
TA|J38A|43.319|-92.475502|371.0|Wedel Dairy, Riceville, IA, USA|2010-10-11T00:00:00|2012-09-14T23:59:59
TA|J39A|43.3354|-91.7062|350.0|Decorah, IA, USA|2011-06-12T00:00:00|2013-06-03T23:59:59
TA|J40A|43.3965|-90.740601|353.0|Soldiers Grove, WI, USA|2011-06-17T00:00:00|2013-06-06T23:59:59
TA|J41A|43.365501|-90.013702|360.0|Loganville, WI, USA|2011-06-16T00:00:00|2013-06-06T23:59:59
TA|J42A|43.317902|-89.123398|313.0|Columbus, WI, USA|2011-10-15T00:00:00|2013-06-11T23:59:59
TA|J43A|43.380798|-88.418503|322.0|Natural Harvest Farm, Hartford, WI, USA|2011-10-12T00:00:00|2013-06-11T23:59:59
TA|J45A|43.435398|-86.388901|209.0|Montague, MI, USA|2012-09-13T00:00:00|2014-07-14T23:59:59
TA|J46A|43.347801|-85.646599|275.0|Howard City, MI, USA|2012-09-11T00:00:00|2014-06-13T23:59:59
TA|J47A|43.238201|-84.821404|236.0|Sumner, MI, USA|2012-09-14T00:00:00|2014-06-23T23:59:59
TA|J48A|43.298599|-83.784897|195.0|Bridge Port, MI, USA|2012-10-13T00:00:00|2014-06-28T23:59:59
TA|J49A|43.360001|-83.138901|253.0|Marlette, MI, USA|2012-10-16T00:00:00|2014-06-29T23:59:59
TA|J52A|43.2407|-80.476402|273.0|Paris, ON, CAN|2012-12-01T00:00:00|2014-07-30T23:59:59
TA|J54A|43.2728|-78.639198|112.0|Appleton, NY, USA|2012-12-11T00:00:00|2014-10-17T23:59:59
TA|J55A|43.265701|-77.816704|97.0|Hilton, NY, USA|2012-12-12T00:00:00|2014-10-10T23:59:59
TA|J56A|43.276001|-76.857903|93.0|Wolcott, NY, USA|2013-08-18T00:00:00|2015-06-18T23:59:59
TA|J57A|43.409901|-75.996803|191.0|Williamstown, NY, USA|2013-08-22T00:00:00|2015-06-22T23:59:59
TA|J58A|43.360298|-75.285202|436.0|Remsen, NY, USA|2013-08-27T00:00:00|2015-08-10T23:59:59
TA|J59A|43.464699|-74.504097|541.0|Piesco, NY, USA|2013-08-27T00:00:00|2015-06-15T23:59:59
TA|J60A|43.243801|-73.421204|265.0|Lant Hill Farm, Argyle, NY, USA|2013-09-17T00:00:00|2015-08-15T23:59:59
TA|J61A|43.346199|-72.553497|253.0|Chester, VT, USA|2013-09-06T00:00:00|2015-09-21T23:59:59
TA|J62A|43.2262|-71.812698|266.0|Henniker, NH, USA|2013-09-07T00:00:00|2015-09-16T23:59:59
TA|J63A|43.279202|-71.078102|142.0|Strafford, NH, USA|2013-09-08T00:00:00|2015-09-16T23:59:59
TA|K01A|42.8088|-124.4692|175.0|Sixes, OR, USA|2005-12-20T00:00:00|2007-11-30T23:59:59
TA|K02A|42.766701|-123.489799|963.0|Glendale, OR, USA|2006-05-26T00:00:00|2007-11-28T23:59:59
TA|K02D|42.695499|-123.665398|989.0|Willamette Meridian, OR, USA|2010-08-05T00:00:00|2016-09-30T23:59:59
TA|K04A|42.6133|-121.730698|1305.0|Chilquin, OR, USA|2006-05-24T00:00:00|2007-10-27T23:59:59
TA|K04D|42.624599|-121.753502|1315.0|Chiloquin, OR, USA|2009-10-13T00:00:00|2016-09-30T23:59:59
TA|K05A|42.7258|-120.893402|1887.0|Summer Lake, OR, USA|2006-07-31T00:00:00|2009-01-08T23:59:59
TA|K06A|42.799099|-120.250999|1340.2|Valley Falls, OR, USA|2006-01-29T00:00:00|2007-11-03T23:59:59
TA|K07A|42.6912|-119.246902|1407.0|Rock Creek Ranch, Frenchglen, OR, USA|2006-05-30T00:00:00|2008-04-07T23:59:59
TA|K08A|42.730801|-118.486397|1391.0|Mann Creek Ranch, Princeton, OR, USA|2006-06-29T00:00:00|2008-04-08T23:59:59
TA|K09A|42.6996|-117.725098|1176.0|Rome, OR, USA|2006-08-05T00:00:00|2008-04-03T23:59:59
TA|K10A|42.777901|-116.870499|1701.0|MacKenzie Ranch, Jordan Valley, OR, USA|2006-12-16T00:00:00|2008-07-24T23:59:59
TA|K11A|42.771301|-116.032303|914.0|Parker Ranch, Bruneau, ID, USA|2007-02-06T00:00:00|2008-07-23T23:59:59
TA|K12A|42.636002|-114.902901|1091.0|Draper Farm, Castleford, ID, USA|2006-12-11T00:00:00|2008-07-25T23:59:59
TA|K13A|42.6493|-114.084|1222.0|Stover Farm, Hazelton, ID, USA|2006-12-12T00:00:00|2008-08-05T23:59:59
TA|K13K|61.9331|-164.6555|204.2|Kusilvak Mountain, AK, USA|2017-05-31T00:00:00|2020-09-22T23:59:59
TA|K14A|42.5452|-113.176003|1387.0|Jones Ranch, Declo, ID, USA|2006-12-28T00:00:00|2009-05-07T23:59:59
TA|K15A|42.6852|-112.530502|1566.0|Arbon, ID, USA|2007-07-24T00:00:00|2009-05-07T23:59:59
TA|K15K|62.2938|-161.5308|346.0|Wolf Creek Mountain, AK, USA|2017-05-29T00:00:00|2020-09-22T23:59:59
TA|K16A|42.8321|-111.588402|1885.0|Soda Springs, ID, USA|2007-07-22T00:00:00|2009-05-12T23:59:59
TA|K17A|42.750702|-110.920097|1922.0|Gardner Place, Afton, WY, USA|2007-11-03T00:00:00|2009-05-16T23:59:59
TA|K17K|62.7161|-158.3014|339.0|Iditarod, AK, USA|2017-06-03T00:00:00|2021-05-09T23:59:59
TA|K18A|42.637199|-110.041702|2129.0|Toltan Ranch, Big Piney, WY, USA|2007-11-06T00:00:00|2009-05-15T23:59:59
TA|K19A|42.824699|-108.846603|1878.0|Absolon Red Butte, Lander, WY, USA|2007-11-08T00:00:00|2009-10-07T23:59:59
TA|K20A|42.657902|-108.341797|1736.0|Yellowstone Ranch, Lander, WY, USA|2007-11-09T00:00:00|2009-10-08T23:59:59
TA|K20K|63.3569|-154.07|548.0|Telida, AK, USA|2015-06-30T00:00:00|2019-10-03T23:59:59
TA|K21A|42.633202|-107.250999|1960.0|Alcova, Casper, WY, USA|2008-07-16T00:00:00|2010-05-15T23:59:59
TA|K22A|42.6507|-106.524002|1686.0|Casper, WY, USA|2008-07-15T00:00:00|2018-08-15T23:59:59
TA|K23A|42.754601|-105.625099|1612.0|Bowen Ranch, Douglas, WY, USA|2008-11-17T00:00:00|2010-09-09T23:59:59
